simulation,routes,avg_waiting_time,avg_queue_time
1,['A47X'],334.6099859534175,0.0
2,['A47X'],562.0939608278379,7.447371455373272
3,['A47X'],675.9986496272896,0.0
4,['A47X'],1037.529421417967,0.0
5,['A47X'],748.4025909468115,9.242635583592087
6,['A47X'],477.3686603404845,4.895089779438927
7,['A47X'],508.2540023537416,11.537347832099783
8,['A47X'],1509.8155436071568,0.0
9,['A47X'],677.1742120082702,0.0
10,['A47X'],2802.511106240937,0.0
11,['A47X'],1171.7768562898157,0.0
12,['A47X'],978.8590181296241,0.0
13,['A47X'],1745.944367171827,0.0
14,['A47X'],498.0313264987776,26.836569547231548
15,['A47X'],710.8206625844125,0.0
16,['A47X'],495.3515757135151,0.0
17,['A47X'],1123.6156939043622,0.0
18,['A47X'],699.8709046039774,16.70612054660656
19,['A47X'],1463.4913618384003,0.0
20,['A47X'],412.8400183294329,3.8297693028402837
21,['A47X'],734.5269044649087,0.0
22,['A47X'],1035.4840531726852,0.0
23,['A47X'],614.9754929413292,0.0
24,['A47X'],705.642346809894,0.0
25,['A47X'],470.14771078383484,9.261298211503831
26,['A47X'],660.9913689401109,6.911495517013293
27,['A47X'],810.3470955816339,0.0
28,['A47X'],702.630150363137,0.0
29,['A47X'],880.0956305261433,20.053574729347474
30,['A47X'],774.2104748189347,0.0
31,['A47X'],1529.8837065511345,158.69785273345238
32,['A47X'],798.1088463851038,0.0
33,['A47X'],692.0512035664443,15.46093288804093
34,['A47X'],965.8509128663827,21.128594055570375
35,['A47X'],645.2444064493434,28.637977995951047
36,['A47X'],459.27894659714264,0.0
37,['A47X'],1463.484341414318,0.0
38,['A47X'],950.0943940803804,61.37588092089906
39,['A47X'],1001.9396338233458,0.0
40,['A47X'],2075.146025008206,0.0
41,['A47X'],366.1479015307513,24.330103772951635
42,['A47X'],443.3499489324332,9.391251978053607
43,['A47X'],531.2956495928053,0.0
44,['A47X'],505.8375273385081,8.957565249786436
45,['A47X'],435.11197549145675,4.490857324597267
46,['A47X'],1818.5133345552074,0.0
47,['A47X'],434.0592796707401,8.134997205561728
48,['A47X'],606.1837125699298,33.875653760964155
49,['A47X'],972.3523583999695,0.0
50,['A47X'],1078.1180016872652,0.0
51,['A47X'],1225.027644348562,19.329220138999744
52,['A47X'],785.774555080167,0.0
53,['A47X'],722.7260932592434,0.0
54,['A47X'],717.712987701455,42.64655167035861
55,['A47X'],448.8127462221823,26.666203328342558
56,['A47X'],472.79218022048764,29.668599300144294
57,['A47X'],592.6624266367584,62.39008330524559
58,['A47X'],909.7970110229053,0.0
59,['A47X'],3264.8429649754053,0.0
60,['A47X'],1174.9004501934996,78.0348245423329
61,['A47X'],1128.8744639742233,0.0
62,['A47X'],1068.6339006626472,0.0
63,['A47X'],856.116560450885,9.890434767806482
64,['A47X'],876.5365746459524,0.0
65,['A47X'],1826.5903648873816,0.0
66,['A47X'],809.8655287350314,0.0
67,['A47X'],574.0941936130088,0.0
68,['A47X'],897.3737620912774,0.0
69,['A47X'],703.3092333903529,0.0
70,['A47X'],1389.1928014198372,113.0265387217114
71,['A47X'],767.9175179534059,24.89030265863505
72,['A47X'],1013.5388021677788,63.63245809406135
73,['A47X'],1074.8971369032997,0.0
74,['A47X'],803.9498312101613,0.0
75,['A47X'],1130.0039751160484,20.04213553083382
76,['A47X'],506.5626918881234,0.0
77,['A47X'],581.7736548158349,0.0
78,['A47X'],539.1896800740642,26.305674431361375
79,['A47X'],1124.7260121733116,0.0
80,['A47X'],2857.043970389073,0.0
81,['A47X'],1517.8163545078544,0.0
82,['A47X'],639.2702992658768,0.0
83,['A47X'],733.2700981765959,42.45962467032848
84,['A47X'],365.5550779314587,0.0
85,['A47X'],918.1283759511781,0.0
86,['A47X'],846.8292128641032,16.59177235057238
87,['A47X'],938.6308425851518,0.0
88,['A47X'],833.5376073680932,142.6713706467949
89,['A47X'],936.3774631736095,0.0
90,['A47X'],551.2606837445359,3.979246086494576
91,['A47X'],817.1268650116969,0.0
92,['A47X'],1598.2595744686914,88.6584469095551
93,['A47X'],665.0747605720118,78.21368445627061
94,['A47X'],448.12254209516163,9.010954493364807
95,['A47X'],346.331448934673,8.48019278945995
96,['A47X'],841.9272713795667,0.0
97,['A47X'],1086.2960232976106,0.0
98,['A47X'],689.5892120779712,0.0
99,['A47X'],798.6406734709733,140.5995892500686
100,['A47X'],768.3760112429526,0.0
