simulation,routes,avg_waiting_time,avg_queue_time
1,"['272X', '900']",1310.1531115150326,0.0
2,"['272X', '900']",1495.3266985491477,0.0
3,"['272X', '900']",672.6354217905136,0.0
4,"['272X', '900']",1520.07903723948,0.0
5,"['272X', '900']",1602.829870995426,0.0
6,"['272X', '900']",674.629097975129,0.0
7,"['272X', '900']",1083.1775514239034,16.729549887919955
8,"['272X', '900']",1066.738191114824,14.928512346726361
9,"['272X', '900']",1014.991055295169,0.0
10,"['272X', '900']",1041.2917894753973,10.919324662241857
11,"['272X', '900']",1213.419829856946,0.0
12,"['272X', '900']",984.6250156733752,0.0
13,"['272X', '900']",1328.6046406550718,0.0
14,"['272X', '900']",959.601372859597,0.0
15,"['272X', '900']",881.0880286247262,0.0
16,"['272X', '900']",898.8318102902637,53.35884121088966
17,"['272X', '900']",1303.5450320995317,0.0
18,"['272X', '900']",893.4473212465701,123.73928983873904
19,"['272X', '900']",0.0,0.0
20,"['272X', '900']",643.4673065912906,0.0
21,"['272X', '900']",1243.5894842617224,12.522415663978563
22,"['272X', '900']",1177.855530881504,178.94106694841776
23,"['272X', '900']",1178.601022617262,0.0
24,"['272X', '900']",0.0,0.0
25,"['272X', '900']",1769.0652960409247,0.0
26,"['272X', '900']",524.4474222848714,4.693202421037465
27,"['272X', '900']",1270.2900860416798,97.46356783367173
28,"['272X', '900']",1136.9528513266632,98.14220588680863
29,"['272X', '900']",0.0,0.0
30,"['272X', '900']",1258.3884587569903,0.0
31,"['272X', '900']",1430.297635625371,0.0
32,"['272X', '900']",1399.3955987670215,0.0
33,"['272X', '900']",1237.0145417275207,0.0
34,"['272X', '900']",992.9461980496604,0.0
35,"['272X', '900']",1192.2481625044065,0.0
36,"['272X', '900']",738.5139347928717,0.0
37,"['272X', '900']",620.2424831173569,0.0
38,"['272X', '900']",1201.1703401415762,0.0
39,"['272X', '900']",1287.1139472379814,155.9071032362251
40,"['272X', '900']",891.4950365075189,0.0
41,"['272X', '900']",1183.5020616564861,17.443945689114663
42,"['272X', '900']",0.0,0.0
43,"['272X', '900']",1848.2531507378455,0.0
44,"['272X', '900']",529.2414264077228,0.0
45,"['272X', '900']",1065.9879543031293,0.0
46,"['272X', '900']",1186.423183697293,23.97846499536724
47,"['272X', '900']",1562.0018988937813,0.0
48,"['272X', '900']",1108.3684741266673,0.0
49,"['272X', '900']",968.676571970389,0.0
50,"['272X', '900']",1663.563284068845,0.0
51,"['272X', '900']",584.2851462762684,0.0
52,"['272X', '900']",793.0813890295091,0.0
53,"['272X', '900']",1872.3910764886111,0.0
54,"['272X', '900']",938.6668970245927,0.0
55,"['272X', '900']",1145.856893784504,0.0
56,"['272X', '900']",611.5531386075485,0.0
57,"['272X', '900']",801.8013113193203,0.0
58,"['272X', '900']",1812.3975364347466,0.0
59,"['272X', '900']",939.1766997709404,0.0
60,"['272X', '900']",1184.618250083021,4.51148357147495
61,"['272X', '900']",2448.5814086617142,0.0
62,"['272X', '900']",1116.8743907988187,0.0
63,"['272X', '900']",1634.193659216167,117.74434462134343
64,"['272X', '900']",908.525573667964,1.1858905736086551
65,"['272X', '900']",1003.6576082599684,80.76021263347184
66,"['272X', '900']",1002.430924559771,0.0
67,"['272X', '900']",1824.1010234843964,0.0
68,"['272X', '900']",797.210675101911,0.0
69,"['272X', '900']",1582.5358153293982,110.96548422209162
70,"['272X', '900']",1644.967983676079,0.0
71,"['272X', '900']",948.1916007493113,0.0
72,"['272X', '900']",649.4600661122794,0.0
73,"['272X', '900']",1295.631760726562,0.09232929435875122
74,"['272X', '900']",1904.9305993993435,0.0
75,"['272X', '900']",972.3519467116499,0.0
76,"['272X', '900']",1176.8469717103305,0.0
77,"['272X', '900']",1206.0615184295045,0.0
78,"['272X', '900']",810.4870137908013,28.661570685916985
79,"['272X', '900']",1647.7209750859276,0.0
80,"['272X', '900']",798.1674846147274,0.0
81,"['272X', '900']",1313.8298364266848,2.842241174566728
82,"['272X', '900']",1602.1215849349119,29.950936769623542
83,"['272X', '900']",1742.7084403749213,0.0
84,"['272X', '900']",1645.315997836419,0.0
85,"['272X', '900']",1203.0814947846213,0.0
86,"['272X', '900']",1441.699602604735,0.0
87,"['272X', '900']",1951.7722326393705,0.0
88,"['272X', '900']",931.2438591300756,0.0
89,"['272X', '900']",448.4983063815188,0.0
90,"['272X', '900']",1389.0114377830107,0.0
91,"['272X', '900']",561.9733000667408,3.2511126847260456
92,"['272X', '900']",1148.4196306256745,0.0
93,"['272X', '900']",756.3879803782039,0.0
94,"['272X', '900']",1688.5821691930546,1.4845256708077714
95,"['272X', '900']",812.7047085985256,0.0
96,"['272X', '900']",746.9184213746798,0.0
97,"['272X', '900']",713.9470012442564,55.68089245969361
98,"['272X', '900']",881.8588727726334,14.048799573976744
99,"['272X', '900']",2253.302443685543,0.0
100,"['272X', '900']",1231.8434451090168,0.0
