simulation,routes,avg_waiting_time,avg_queue_time
1,"['900', '272X']",1261.4241228732053,0.0
2,"['900', '272X']",1255.0591318567785,0.0
3,"['900', '272X']",259.08853143314883,0.0
4,"['900', '272X']",506.7359208185357,0.0
5,"['900', '272X']",1087.9640738085477,0.0
6,"['900', '272X']",2184.7413734903016,0.0
7,"['900', '272X']",892.7305472137283,6.352051712929279
8,"['900', '272X']",1103.288172832534,0.0
9,"['900', '272X']",1650.1184310803926,0.0
10,"['900', '272X']",1044.8626550956703,0.0
11,"['900', '272X']",669.9745722337227,1.8631531326185722
12,"['900', '272X']",1822.1044095973807,0.0
13,"['900', '272X']",1093.8044975190182,0.0
14,"['900', '272X']",525.2821388959986,0.0
15,"['900', '272X']",1432.6573979883303,31.975212363225523
16,"['900', '272X']",1463.6552879086244,0.0
17,"['900', '272X']",1552.0403365018703,0.0
18,"['900', '272X']",863.1038694272344,0.0
19,"['900', '272X']",217.62997707353196,0.0
20,"['900', '272X']",921.1693082057313,0.0
21,"['900', '272X']",1330.9950426285657,0.0
22,"['900', '272X']",985.0130844637342,15.345762734453274
23,"['900', '272X']",1881.6003694515516,0.0
24,"['900', '272X']",1043.4169121627783,0.0
25,"['900', '272X']",853.4246893482466,21.30781131356493
26,"['900', '272X']",956.8170131714061,0.0
27,"['900', '272X']",921.0983988033283,62.46267056188202
28,"['900', '272X']",561.9231151020439,0.0
29,"['900', '272X']",1091.3714634917073,0.0
30,"['900', '272X']",2037.5676424483047,0.0
31,"['900', '272X']",1178.4686970134537,6.115408275772956
32,"['900', '272X']",1102.434117603991,0.0
33,"['900', '272X']",1734.7161774828598,0.0
34,"['900', '272X']",1268.6574091118505,0.0
35,"['900', '272X']",815.0510317743477,0.0
36,"['900', '272X']",2196.2999326375684,0.0
37,"['900', '272X']",2001.6169030796418,0.0
38,"['900', '272X']",2075.0738933639864,0.0
39,"['900', '272X']",0.0,0.0
40,"['900', '272X']",380.3563119059938,4.527193099379701
41,"['900', '272X']",1802.6477877407885,0.0
42,"['900', '272X']",1037.6298324251422,0.0
43,"['900', '272X']",1375.8986206757636,0.0
44,"['900', '272X']",1668.093403459705,63.80590094095269
45,"['900', '272X']",1182.3353261352427,0.0
46,"['900', '272X']",817.9734806728104,0.0
47,"['900', '272X']",806.2576577201014,0.0
48,"['900', '272X']",837.618596265715,28.60092729835651
49,"['900', '272X']",0.0,0.0
50,"['900', '272X']",485.45726986340236,0.0
51,"['900', '272X']",2158.5471211402364,0.0
52,"['900', '272X']",1154.203982794604,1.6235014670091004
53,"['900', '272X']",1177.94961504807,49.65179466700929
54,"['900', '272X']",1486.9577221193479,0.0
55,"['900', '272X']",638.7203586593964,0.0
56,"['900', '272X']",1886.693799804126,0.0
57,"['900', '272X']",1157.3405831262987,0.0
58,"['900', '272X']",1091.9868787545956,0.0
59,"['900', '272X']",2090.681881140373,0.0
60,"['900', '272X']",16.375741775806922,0.0
61,"['900', '272X']",1027.9699372806483,0.0
62,"['900', '272X']",795.9341819599142,0.0
63,"['900', '272X']",928.8473710179071,0.0
64,"['900', '272X']",1501.6328577420056,0.0
65,"['900', '272X']",2035.4951012386439,0.0
66,"['900', '272X']",830.5424470892472,0.0
67,"['900', '272X']",1479.152841509195,0.0
68,"['900', '272X']",1248.337089043805,0.0
69,"['900', '272X']",1857.0308174101808,0.0
70,"['900', '272X']",776.8157772995664,0.0
71,"['900', '272X']",532.4067082242739,0.0
72,"['900', '272X']",1115.0351937706528,0.0
73,"['900', '272X']",1874.899482249623,0.0
74,"['900', '272X']",902.2566832704499,0.0
75,"['900', '272X']",1257.7353577232827,0.0
76,"['900', '272X']",1698.0521063779534,0.0
77,"['900', '272X']",827.1882430400451,0.0
78,"['900', '272X']",1023.3667627422968,0.0
79,"['900', '272X']",1005.0605022807355,109.70591511925893
80,"['900', '272X']",1050.836109370345,0.0
81,"['900', '272X']",1883.3925306306571,0.0
82,"['900', '272X']",1520.8693777659932,0.0
83,"['900', '272X']",1204.039584767644,0.0
84,"['900', '272X']",967.9211094755634,0.0
85,"['900', '272X']",2018.3275548612742,0.0
86,"['900', '272X']",1931.947771453781,0.0
87,"['900', '272X']",924.2315643164674,0.0
88,"['900', '272X']",1145.67836791394,0.0
89,"['900', '272X']",911.239201665976,0.0
90,"['900', '272X']",1763.037373312204,0.0
91,"['900', '272X']",1334.7609671507087,0.0
92,"['900', '272X']",1233.2455044132857,89.46399358626643
93,"['900', '272X']",701.0773868527662,0.0
94,"['900', '272X']",858.4005007531408,72.28205649438655
95,"['900', '272X']",2199.433934553782,0.0
96,"['900', '272X']",921.9754743765279,0.0
97,"['900', '272X']",1275.5039337517155,4.4531232501003615
98,"['900', '272X']",0.0,0.0
99,"['900', '272X']",815.1966321875119,0.0
100,"['900', '272X']",1543.4001432729833,0.0
