simulation,routes,avg_waiting_time,avg_queue_time
1,['A47X'],593.3791192895636,0.0
2,['A47X'],2259.1507509144185,0.0
3,['A47X'],1470.9139147775509,0.0
4,['A47X'],793.1334034827662,0.0
5,['A47X'],1688.7640191612327,0.0
6,['A47X'],685.2180785750776,0.0
7,['A47X'],906.5204254054264,0.0
8,['A47X'],581.8557611775743,0.0
9,['A47X'],1119.7860630639195,0.0
10,['A47X'],609.8976953244128,0.0
11,['A47X'],492.9977483441835,31.812590824012304
12,['A47X'],1122.0787063175346,0.0
13,['A47X'],504.1555941074793,5.9935376829701905
14,['A47X'],2682.5121235020965,0.0
15,['A47X'],1735.7735870564666,0.0
16,['A47X'],939.1415778285223,0.0
17,['A47X'],596.3563960881847,9.631626074590258
18,['A47X'],875.4884496852919,0.0
19,['A47X'],1124.8079938448225,172.443771725028
20,['A47X'],996.3176993716924,0.0
21,['A47X'],482.40145333320265,0.0
22,['A47X'],743.9477031702,0.0
23,['A47X'],785.9890127911356,9.684641168009557
24,['A47X'],800.9899734692949,33.28790316511466
25,['A47X'],628.747654639554,0.0
26,['A47X'],533.9039142131398,20.12483845711415
27,['A47X'],1328.3960474961693,0.0
28,['A47X'],763.3533557785976,42.30703425828748
29,['A47X'],675.9000686329689,33.762920883858136
30,['A47X'],523.8127704845472,0.0
31,['A47X'],2019.0214117524913,77.5599371528541
32,['A47X'],766.0642150688595,10.617176305957779
33,['A47X'],689.8806944174571,0.0
34,['A47X'],658.9985917019677,0.0
35,['A47X'],644.2727354644709,0.0
36,['A47X'],931.2155783961863,97.05053558276511
37,['A47X'],987.7256452502927,0.0
38,['A47X'],800.9288879211551,0.0
39,['A47X'],634.5897344096321,11.006931689030353
40,['A47X'],692.4078797736481,0.0
41,['A47X'],526.058008571465,3.6754378708379694
42,['A47X'],1908.8459004417887,0.0
43,['A47X'],607.4708634264232,23.974052313118005
44,['A47X'],603.1343233848455,0.0
45,['A47X'],1260.5839675962777,0.0
46,['A47X'],933.9442230809613,0.0
47,['A47X'],484.3963857301089,18.02188689471268
48,['A47X'],1288.95757119412,0.0
49,['A47X'],426.59347119521163,0.0
50,['A47X'],635.7899058887391,0.0
51,['A47X'],589.1279847743025,0.8392687028573164
52,['A47X'],646.6026387278596,0.0
53,['A47X'],1297.4570815470704,0.0
54,['A47X'],1161.2843793003765,10.101146063813621
55,['A47X'],1092.5346282500293,0.0
56,['A47X'],795.5723540063129,5.8581014622902785
57,['A47X'],768.4480712034551,0.0
58,['A47X'],373.8643848113208,9.426839611086697
59,['A47X'],628.1036921179514,0.0
60,['A47X'],513.0334509413885,26.06684905341821
61,['A47X'],873.4892651829649,45.80763184280395
62,['A47X'],416.8405104500643,0.0
63,['A47X'],796.5018762735665,0.0
64,['A47X'],343.7541923632537,0.0
65,['A47X'],1227.4581282762756,0.0
66,['A47X'],515.5012304626017,11.596510748243986
67,['A47X'],818.8903155368496,0.0
68,['A47X'],793.418548762374,0.0
69,['A47X'],689.1018241153716,0.0
70,['A47X'],1031.0708761416222,0.0
71,['A47X'],659.9109661294989,0.0
72,['A47X'],844.4835884548761,0.0
73,['A47X'],666.949946979047,0.0
74,['A47X'],474.9299638516808,10.935313236216075
75,['A47X'],807.2358853980871,0.0
76,['A47X'],1236.2365292012705,0.0
77,['A47X'],707.295728056279,99.32598224882493
78,['A47X'],1108.560809784019,0.0
79,['A47X'],458.6439117911002,3.2119931177617427
80,['A47X'],606.1886484030573,50.08106652648803
81,['A47X'],899.0441391475586,90.35879409472564
82,['A47X'],1701.8308307644106,0.0
83,['A47X'],1159.3262630476402,133.2830582644874
84,['A47X'],1260.5033101964493,0.0
85,['A47X'],809.4683852072645,0.0
86,['A47X'],1535.158513312045,23.386761557140858
87,['A47X'],1180.5911237039302,0.0
88,['A47X'],580.2315543407801,0.0
89,['A47X'],766.2299439699456,0.0
90,['A47X'],648.0402348309264,0.0
91,['A47X'],1305.3447432799676,9.475851117586853
92,['A47X'],484.70147200134807,0.0
93,['A47X'],959.6463330214414,36.08349518130316
94,['A47X'],1421.903636849406,0.0
95,['A47X'],1068.088988359224,0.0
96,['A47X'],433.80696419396173,0.0
97,['A47X'],453.1503782554135,9.002579458573933
98,['A47X'],2585.968717024745,0.0
99,['A47X'],828.9733556830189,108.29383288527053
100,['A47X'],788.1530637901162,0.0
